Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
31-12-2020,2500,Rheumatology,Adult,65+, 6-9 Months,28
31-12-2020,2500,Rheumatology,Adult,65+,15-18 Months,38
31-12-2020,2500,Rheumatology,Child,0-15, 0-3 Months,2
30-06-2020,2605,Breast Surgery,Adult,16-64,12-15 Months,1
30-06-2020,5000,General Medicine,Adult,16-64, 6-9 Months,8
30-06-2020,7600,Cardio-Thoracic Surgery,Adult,65+, 0-3 Months,10
30-06-2020,7800,Urology,Adult,16-64, 0-3 Months,173
30-06-2020,7800,Urology,Adult,16-64, 6-9 Months,165
30-06-2020,7800,Urology,Adult,16-64, 9-12 Months,121
30-06-2020,7800,Urology,Adult,16-64,18 Months +,164
30-06-2020,7800,Urology,Adult,65+, 3-6 Months,139
30-06-2020,7800,Urology,Adult,65+,12-15 Months,27
30-06-2020,7800,Urology,Child,0-15,15-18 Months,39
30-06-2020,1503,Gynaecology,Child,0-15, 0-3 Months,7
30-06-2020,100,Cardiology,Adult,16-64,18 Months +,243
30-06-2020,100,Cardiology,Adult,65+, 0-3 Months,42
30-06-2020,100,Cardiology,Adult,65+, 3-6 Months,98
30-06-2020,100,Cardiology,Adult,65+,12-15 Months,23
30-06-2020,300,Dermatology,Adult,16-64, 6-9 Months,53
30-06-2020,300,Dermatology,Adult,16-64, 9-12 Months,51
30-06-2020,300,Dermatology,Adult,16-64,18 Months +,67
30-06-2020,300,Dermatology,Adult,65+, 3-6 Months,34
30-06-2020,300,Dermatology,Adult,65+,12-15 Months,26
30-06-2020,300,Dermatology,Child,0-15,15-18 Months,9
30-06-2020,402,Diabetes Mellitus,Adult,65+,15-18 Months,2
30-06-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,87
30-06-2020,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,85
30-06-2020,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,71
30-06-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,87
30-06-2020,600,Otolaryngology (ENT),Child,0-15,15-18 Months,42
30-06-2020,600,Otolaryngology (ENT),Child,0-15,18 Months +,205
30-06-2020,700,Gastro-Enterology,Adult,16-64, 3-6 Months,21
30-06-2020,700,Gastro-Enterology,Adult,16-64, 6-9 Months,19
30-06-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,15
30-06-2020,700,Gastro-Enterology,Adult,16-64,12-15 Months,11
30-06-2020,900,Geriatric Medicine,Adult,65+, 3-6 Months,18
30-06-2020,900,Geriatric Medicine,Adult,65+, 6-9 Months,16
30-06-2020,900,Geriatric Medicine,Adult,65+,12-15 Months,1
30-06-2020,1300,Neurology,Adult,65+, 0-3 Months,7
30-06-2020,1300,Neurology,Adult,65+, 6-9 Months,2
30-06-2020,1300,Neurology,Adult,65+, 9-12 Months,3
30-06-2020,1503,Gynaecology,Adult,16-64,15-18 Months,43
30-06-2020,1503,Gynaecology,Adult,65+, 3-6 Months,32
30-06-2020,1503,Gynaecology,Adult,65+,12-15 Months,14
30-06-2020,1503,Gynaecology,Adult,65+,18 Months +,1
30-06-2020,1503,Gynaecology,Child,0-15, 6-9 Months,1
30-06-2020,1503,Gynaecology,Child,0-15, 9-12 Months,1
30-06-2020,1800,Orthopaedics,Adult,65+,15-18 Months,65
30-06-2020,1800,Orthopaedics,Adult,65+,18 Months +,310
30-06-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,13
30-06-2020,1800,Orthopaedics,Child,0-15, 3-6 Months,21
30-06-2020,1800,Orthopaedics,Child,0-15,12-15 Months,3
30-06-2020,1900,Paediatrics,Adult,16-64, 3-6 Months,1
30-06-2020,1900,Paediatrics,Adult,16-64, 6-9 Months,1
30-06-2020,1900,Paediatrics,Adult,16-64, 9-12 Months,3
31-12-2020,2500,Rheumatology,Child,0-15, 3-6 Months,1
31-12-2020,2500,Rheumatology,Child,0-15, 6-9 Months,1
31-12-2020,2600,General Surgery,Adult,16-64, 0-3 Months,305
31-12-2020,2600,General Surgery,Adult,16-64,15-18 Months,73
31-12-2020,2600,General Surgery,Adult,65+, 9-12 Months,57
31-12-2020,5000,General Medicine,Adult,65+, 0-3 Months,210
31-12-2020,5000,General Medicine,Adult,65+,15-18 Months,8
31-12-2020,5000,General Medicine,Adult,65+,18 Months +,37
31-12-2020,7800,Urology,Adult,16-64,18 Months +,158
31-12-2020,7800,Urology,Adult,65+, 0-3 Months,46
31-12-2020,7800,Urology,Adult,65+, 6-9 Months,24
31-12-2020,7800,Urology,Adult,65+,12-15 Months,28
31-12-2020,7800,Urology,Adult,65+,15-18 Months,26
31-12-2020,7800,Urology,Child,0-15, 0-3 Months,2
31-12-2020,7800,Urology,Child,0-15, 3-6 Months,1
31-12-2020,8003,Pain Relief,Adult,16-64, 6-9 Months,15
31-12-2020,8003,Pain Relief,Adult,16-64,15-18 Months,31
31-12-2020,8800,Immunology,Adult,16-64, 3-6 Months,1
31-12-2020,8800,Immunology,Adult,16-64, 6-9 Months,1
31-12-2020,8800,Immunology,Adult,16-64,12-15 Months,3
31-12-2020,8800,Immunology,Adult,65+, 9-12 Months,1
31-12-2020,100,Cardiology,Adult,65+, 0-3 Months,227
31-12-2020,100,Cardiology,Adult,65+, 3-6 Months,97
31-12-2020,100,Cardiology,Adult,65+, 6-9 Months,157
31-12-2020,100,Cardiology,Adult,65+,12-15 Months,74
31-12-2020,100,Cardiology,Adult,65+,15-18 Months,5
31-12-2020,100,Cardiology,Child,0-15, 0-3 Months,17
31-12-2020,100,Cardiology,Child,0-15, 3-6 Months,11
31-12-2020,300,Dermatology,Adult,65+, 9-12 Months,58
31-12-2020,300,Dermatology,Adult,65+,18 Months +,185
31-12-2020,300,Dermatology,Child,0-15, 9-12 Months,36
31-12-2020,400,Endocrinology,Adult,16-64, 6-9 Months,2
31-12-2020,400,Endocrinology,Adult,16-64,12-15 Months,2
31-12-2020,400,Endocrinology,Adult,65+, 9-12 Months,2
31-12-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,411
31-12-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,202
31-12-2020,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,290
31-12-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,249
31-12-2020,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,56
31-12-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,48
31-12-2020,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,83
31-12-2020,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,172
31-12-2020,600,Otolaryngology (ENT),Child,0-15,12-15 Months,92
31-12-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,227
31-12-2020,700,Gastro-Enterology,Adult,65+,18 Months +,2
31-12-2020,1100,Haematology,Adult,16-64, 9-12 Months,66
31-12-2020,1100,Haematology,Adult,16-64,18 Months +,14
31-12-2020,1100,Haematology,Adult,65+, 0-3 Months,56
31-12-2020,1100,Haematology,Adult,65+, 3-6 Months,13
31-12-2020,1100,Haematology,Adult,65+,12-15 Months,28
30-06-2020,1900,Paediatrics,Adult,16-64,12-15 Months,1
30-06-2020,2000,Plastic Surgery,Adult,16-64, 0-3 Months,10
30-06-2020,2000,Plastic Surgery,Adult,16-64, 3-6 Months,8
30-06-2020,2000,Plastic Surgery,Adult,16-64, 9-12 Months,6
30-06-2020,2000,Plastic Surgery,Adult,16-64,12-15 Months,10
30-06-2020,2000,Plastic Surgery,Child,0-15,15-18 Months,3
30-06-2020,2500,Rheumatology,Adult,65+,15-18 Months,9
30-06-2020,2600,General Surgery,Adult,16-64, 3-6 Months,358
30-06-2020,2600,General Surgery,Adult,16-64, 6-9 Months,257
30-06-2020,2600,General Surgery,Adult,16-64,12-15 Months,76
30-06-2020,2600,General Surgery,Adult,65+,15-18 Months,22
30-06-2020,5000,General Medicine,Adult,65+, 0-3 Months,19
30-06-2020,0,Small Volume Specialities,Adult,16-64, 0-3 Months,5
30-06-2020,0,Small Volume Specialities,Adult,16-64, 3-6 Months,2
30-06-2020,100,Cardiology,Adult,16-64, 6-9 Months,132
30-06-2020,700,Gastro-Enterology,Adult,65+,15-18 Months,4
30-06-2020,700,Gastro-Enterology,Child,0-15,18 Months +,1
30-06-2020,1100,Haematology,Adult,16-64, 0-3 Months,17
30-06-2020,1100,Haematology,Adult,16-64, 3-6 Months,7
30-06-2020,1302,Paediatric Neurology,Child,0-15, 0-3 Months,13
30-06-2020,1302,Paediatric Neurology,Child,0-15, 3-6 Months,22
30-06-2020,1302,Paediatric Neurology,Child,0-15, 9-12 Months,7
30-06-2020,1302,Paediatric Neurology,Child,0-15,12-15 Months,5
30-06-2020,1700,Ophthalmology,Child,0-15, 0-3 Months,6
30-06-2020,1700,Ophthalmology,Child,0-15, 3-6 Months,10
30-06-2020,1900,Paediatrics,Child,0-15, 0-3 Months,66
30-06-2020,1900,Paediatrics,Child,0-15, 3-6 Months,46
30-06-2020,1900,Paediatrics,Child,0-15, 6-9 Months,11
30-06-2020,1900,Paediatrics,Child,0-15, 9-12 Months,1
30-06-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,58
30-06-2020,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,74
30-06-2020,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,62
30-06-2020,2400,Respiratory Medicine,Adult,65+, 3-6 Months,67
30-06-2020,2400,Respiratory Medicine,Adult,65+,12-15 Months,31
30-06-2020,2600,General Surgery,Adult,65+, 0-3 Months,44
30-06-2020,2600,General Surgery,Adult,65+,18 Months +,3
30-06-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,11
30-06-2020,2604,Vascular Surgery,Child,0-15, 0-3 Months,2
30-06-2020,5000,General Medicine,Adult,16-64, 0-3 Months,9
30-06-2020,5000,General Medicine,Adult,16-64, 9-12 Months,3
30-06-2020,5000,General Medicine,Adult,65+, 3-6 Months,11
30-06-2020,7800,Urology,Adult,16-64,15-18 Months,82
30-06-2020,7800,Urology,Adult,16-64,18 Months +,111
30-06-2020,7800,Urology,Adult,65+, 0-3 Months,35
30-06-2020,7800,Urology,Adult,65+, 3-6 Months,39
30-06-2020,7800,Urology,Adult,65+,12-15 Months,21
30-06-2020,7800,Urology,Child,0-15, 6-9 Months,54
30-06-2020,7800,Urology,Child,0-15, 9-12 Months,41
30-06-2020,8003,Pain Relief,Adult,16-64, 0-3 Months,37
30-06-2020,8003,Pain Relief,Adult,16-64, 3-6 Months,76
30-06-2020,8003,Pain Relief,Adult,16-64, 9-12 Months,59
31-12-2020,1300,Neurology,Adult,16-64, 9-12 Months,216
31-12-2020,1300,Neurology,Adult,16-64,18 Months +,725
31-12-2020,1300,Neurology,Adult,65+, 0-3 Months,131
31-12-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,112
31-12-2020,1503,Gynaecology,Adult,16-64, 6-9 Months,134
31-12-2020,1503,Gynaecology,Adult,16-64,12-15 Months,67
31-12-2020,1503,Gynaecology,Child,0-15, 6-9 Months,2
31-12-2020,1503,Gynaecology,Child,0-15,12-15 Months,2
31-12-2020,1700,Ophthalmology,Adult,16-64, 0-3 Months,296
31-12-2020,1700,Ophthalmology,Adult,16-64, 6-9 Months,164
31-12-2020,1700,Ophthalmology,Adult,16-64,18 Months +,359
31-12-2020,1700,Ophthalmology,Adult,65+, 3-6 Months,92
31-12-2020,1700,Ophthalmology,Child,0-15, 0-3 Months,80
31-12-2020,1700,Ophthalmology,Child,0-15, 3-6 Months,40
31-12-2020,1700,Ophthalmology,Child,0-15, 6-9 Months,28
31-12-2020,1700,Ophthalmology,Child,0-15,12-15 Months,22
31-12-2020,1700,Ophthalmology,Child,0-15,15-18 Months,7
31-12-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,561
31-12-2020,1800,Orthopaedics,Adult,16-64,15-18 Months,439
31-12-2020,1800,Orthopaedics,Adult,16-64,18 Months +,1254
31-12-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,143
31-12-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,289
31-12-2020,1800,Orthopaedics,Adult,65+,12-15 Months,259
31-12-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,113
31-12-2020,1800,Orthopaedics,Child,0-15, 6-9 Months,46
31-12-2020,1800,Orthopaedics,Child,0-15,15-18 Months,6
31-12-2020,1900,Paediatrics,Adult,16-64, 9-12 Months,1
31-12-2020,2000,Plastic Surgery,Adult,16-64, 9-12 Months,212
31-12-2020,2000,Plastic Surgery,Adult,65+,18 Months +,13
31-12-2020,2000,Plastic Surgery,Child,0-15, 9-12 Months,45
31-12-2020,2300,Nephrology,Adult,16-64,18 Months +,146
31-12-2020,2300,Nephrology,Adult,65+, 0-3 Months,58
31-12-2020,2300,Nephrology,Adult,65+, 3-6 Months,29
31-12-2020,2300,Nephrology,Adult,65+,12-15 Months,24
31-12-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,83
31-12-2020,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,202
31-12-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,133
31-12-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,48
31-12-2020,2400,Respiratory Medicine,Child,0-15,12-15 Months,1
31-12-2020,2500,Rheumatology,Adult,16-64,18 Months +,425
31-12-2020,2500,Rheumatology,Adult,65+, 0-3 Months,69
31-12-2020,2500,Rheumatology,Adult,65+, 6-9 Months,60
31-12-2020,2500,Rheumatology,Adult,65+,15-18 Months,63
31-12-2020,2600,General Surgery,Adult,16-64, 0-3 Months,1125
31-12-2020,2600,General Surgery,Adult,16-64, 3-6 Months,433
31-12-2020,2600,General Surgery,Adult,16-64, 6-9 Months,212
31-12-2020,2600,General Surgery,Adult,16-64,12-15 Months,88
31-12-2020,2600,General Surgery,Adult,16-64,15-18 Months,27
31-12-2020,2600,General Surgery,Child,0-15, 0-3 Months,21
30-06-2020,8003,Pain Relief,Adult,16-64,12-15 Months,71
30-06-2020,0,Small Volume Specialities,Adult,16-64, 6-9 Months,1
30-06-2020,300,Dermatology,Adult,65+,15-18 Months,40
30-06-2020,300,Dermatology,Child,0-15, 0-3 Months,59
30-06-2020,300,Dermatology,Child,0-15, 9-12 Months,42
30-06-2020,400,Endocrinology,Adult,65+, 0-3 Months,20
30-06-2020,400,Endocrinology,Adult,65+, 6-9 Months,29
30-06-2020,400,Endocrinology,Adult,65+, 9-12 Months,36
30-06-2020,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,253
30-06-2020,600,Otolaryngology (ENT),Adult,65+,18 Months +,251
30-06-2020,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,135
30-06-2020,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,258
30-06-2020,600,Otolaryngology (ENT),Child,0-15,12-15 Months,58
30-06-2020,1800,Orthopaedics,Adult,16-64,18 Months +,1688
30-06-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,163
30-06-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,252
30-06-2020,1800,Orthopaedics,Adult,65+,12-15 Months,192
30-06-2020,1800,Orthopaedics,Child,0-15,15-18 Months,14
30-06-2020,2000,Plastic Surgery,Adult,16-64,15-18 Months,101
30-06-2020,2000,Plastic Surgery,Child,0-15, 0-3 Months,3
30-06-2020,2000,Plastic Surgery,Child,0-15, 6-9 Months,14
30-06-2020,2000,Plastic Surgery,Child,0-15, 9-12 Months,12
30-06-2020,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,38
30-06-2020,2003,Maxillo-Facial,Adult,65+, 3-6 Months,10
30-06-2020,2003,Maxillo-Facial,Adult,65+, 6-9 Months,5
30-06-2020,2003,Maxillo-Facial,Adult,65+, 9-12 Months,8
30-06-2020,2003,Maxillo-Facial,Adult,65+,12-15 Months,10
30-06-2020,2500,Rheumatology,Adult,65+, 0-3 Months,15
30-06-2020,2500,Rheumatology,Adult,65+, 3-6 Months,20
30-06-2020,2500,Rheumatology,Adult,65+, 6-9 Months,14
30-06-2020,2500,Rheumatology,Adult,65+, 9-12 Months,1
30-06-2020,2600,General Surgery,Child,0-15, 6-9 Months,21
30-06-2020,2600,General Surgery,Child,0-15, 9-12 Months,6
30-06-2020,8003,Pain Relief,Adult,16-64, 3-6 Months,255
30-06-2020,8003,Pain Relief,Adult,16-64, 6-9 Months,232
30-06-2020,8003,Pain Relief,Adult,16-64,12-15 Months,271
30-06-2020,8003,Pain Relief,Adult,65+,15-18 Months,55
30-06-2020,8003,Pain Relief,Child,0-15,18 Months +,1
30-06-2020,100,Cardiology,Adult,16-64,18 Months +,54
30-06-2020,100,Cardiology,Adult,65+, 0-3 Months,79
30-06-2020,100,Cardiology,Adult,65+, 3-6 Months,177
30-06-2020,100,Cardiology,Adult,65+, 6-9 Months,150
30-06-2020,100,Cardiology,Adult,65+, 9-12 Months,73
30-06-2020,100,Cardiology,Adult,65+,12-15 Months,60
30-06-2020,300,Dermatology,Adult,16-64,18 Months +,816
30-06-2020,300,Dermatology,Adult,65+, 0-3 Months,91
31-12-2020,2604,Vascular Surgery,Adult,16-64, 0-3 Months,228
31-12-2020,2604,Vascular Surgery,Adult,16-64, 6-9 Months,186
31-12-2020,2604,Vascular Surgery,Adult,16-64,15-18 Months,79
31-12-2020,2604,Vascular Surgery,Adult,16-64,18 Months +,291
31-12-2020,2604,Vascular Surgery,Adult,65+, 3-6 Months,89
31-12-2020,2604,Vascular Surgery,Adult,65+,12-15 Months,60
31-12-2020,2604,Vascular Surgery,Child,0-15, 0-3 Months,1
31-12-2020,2700,Infectious Diseases,Adult,16-64, 3-6 Months,3
31-12-2020,5000,General Medicine,Adult,16-64, 9-12 Months,190
31-12-2020,5000,General Medicine,Adult,65+,18 Months +,159
31-12-2020,7001,Oral Surgery,Adult,16-64, 9-12 Months,269
31-12-2020,7001,Oral Surgery,Adult,65+,18 Months +,116
31-12-2020,7001,Oral Surgery,Child,0-15, 9-12 Months,32
31-12-2020,7400,Pathology,Adult,16-64, 3-6 Months,18
31-12-2020,7400,Pathology,Adult,16-64,12-15 Months,18
31-12-2020,7400,Pathology,Adult,16-64,15-18 Months,10
31-12-2020,7400,Pathology,Adult,65+, 9-12 Months,2
31-12-2020,7800,Urology,Adult,65+, 0-3 Months,232
31-12-2020,7800,Urology,Adult,65+, 6-9 Months,142
31-12-2020,7800,Urology,Adult,65+,15-18 Months,93
31-12-2020,7800,Urology,Adult,65+,18 Months +,384
31-12-2020,7800,Urology,Child,0-15,18 Months +,68
31-12-2020,7900,Clinical Immunology,Adult,16-64,18 Months +,52
31-12-2020,7900,Clinical Immunology,Adult,65+, 0-3 Months,10
31-12-2020,7900,Clinical Immunology,Adult,65+, 3-6 Months,5
31-12-2020,7900,Clinical Immunology,Adult,65+, 6-9 Months,14
31-12-2020,7900,Clinical Immunology,Adult,65+,12-15 Months,13
31-12-2020,7900,Clinical Immunology,Adult,65+,15-18 Months,7
31-12-2020,7900,Clinical Immunology,Child,0-15,18 Months +,1
31-12-2020,8000,Anaesthetics,Child,0-15, 9-12 Months,1
31-12-2020,0,Small Volume Specialities,Adult,16-64, 0-3 Months,1
31-12-2020,300,Dermatology,Adult,16-64, 6-9 Months,12
31-12-2020,300,Dermatology,Adult,16-64,15-18 Months,39
31-12-2020,300,Dermatology,Adult,65+, 9-12 Months,8
31-12-2020,300,Dermatology,Child,0-15, 9-12 Months,8
31-12-2020,400,Endocrinology,Adult,16-64, 0-3 Months,2
31-12-2020,400,Endocrinology,Adult,16-64, 3-6 Months,3
31-12-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,60
31-12-2020,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,55
31-12-2020,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,82
31-12-2020,600,Otolaryngology (ENT),Adult,16-64,18 Months +,830
31-12-2020,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,23
31-12-2020,600,Otolaryngology (ENT),Adult,65+,12-15 Months,38
31-12-2020,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,23
31-12-2020,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,26
31-12-2020,600,Otolaryngology (ENT),Child,0-15,15-18 Months,50
31-12-2020,1502,Obstetrics,Adult,16-64, 0-3 Months,37
31-12-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,248
31-12-2020,1503,Gynaecology,Adult,65+, 3-6 Months,9
31-12-2020,1503,Gynaecology,Adult,65+, 6-9 Months,1
31-12-2020,1503,Gynaecology,Child,0-15, 0-3 Months,7
31-12-2020,1800,Orthopaedics,Adult,16-64,18 Months +,67
31-12-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,186
31-12-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,106
31-12-2020,1800,Orthopaedics,Adult,65+,15-18 Months,3
31-12-2020,1800,Orthopaedics,Child,0-15, 3-6 Months,20
31-12-2020,1800,Orthopaedics,Child,0-15,12-15 Months,19
31-12-2020,1800,Orthopaedics,Child,0-15,18 Months +,88
31-12-2020,1900,Paediatrics,Adult,16-64, 9-12 Months,2
31-12-2020,1900,Paediatrics,Child,0-15, 9-12 Months,4
31-12-2020,2300,Nephrology,Adult,65+, 0-3 Months,16
31-12-2020,2300,Nephrology,Adult,65+,15-18 Months,5
31-12-2020,2300,Nephrology,Adult,65+,18 Months +,56
31-12-2020,2600,General Surgery,Adult,16-64, 0-3 Months,372
31-12-2020,2600,General Surgery,Adult,16-64, 3-6 Months,205
31-12-2020,2600,General Surgery,Adult,16-64, 6-9 Months,201
31-12-2020,2600,General Surgery,Adult,16-64,12-15 Months,119
31-12-2020,2600,General Surgery,Child,0-15, 3-6 Months,24
31-12-2020,2600,General Surgery,Child,0-15, 6-9 Months,28
31-12-2020,2600,General Surgery,Child,0-15,12-15 Months,6
31-12-2020,2600,General Surgery,Child,0-15,15-18 Months,1
31-12-2020,5000,General Medicine,Adult,16-64, 9-12 Months,217
31-12-2020,7800,Urology,Adult,16-64, 9-12 Months,11
31-12-2020,7800,Urology,Adult,65+, 3-6 Months,7
31-12-2020,7800,Urology,Adult,65+,12-15 Months,10
31-12-2020,7800,Urology,Child,0-15, 9-12 Months,1
31-12-2020,7800,Urology,Child,0-15,18 Months +,5
31-12-2020,400,Endocrinology,Adult,16-64, 9-12 Months,5
31-12-2020,400,Endocrinology,Adult,65+,12-15 Months,12
31-12-2020,600,Otolaryngology (ENT),Adult,0-15, 0-3 Months,11
31-12-2020,600,Otolaryngology (ENT),Adult,0-15, 3-6 Months,7
31-12-2020,600,Otolaryngology (ENT),Adult,0-15,15-18 Months,21
31-12-2020,1800,Orthopaedics,Adult,0-15, 0-3 Months,1
31-12-2020,1800,Orthopaedics,Adult,0-15, 3-6 Months,1
31-12-2020,1800,Orthopaedics,Adult,0-15, 6-9 Months,1
31-12-2020,1800,Orthopaedics,Adult,0-15,18 Months +,3
31-12-2020,1800,Orthopaedics,Adult,16-64, 3-6 Months,21
31-12-2020,1800,Orthopaedics,Adult,16-64,12-15 Months,28
31-12-2020,1800,Orthopaedics,Adult,16-64,15-18 Months,22
31-12-2020,1800,Orthopaedics,Adult,65+, 9-12 Months,15
31-12-2020,2000,Plastic Surgery,Adult,0-15, 9-12 Months,6
31-12-2020,2000,Plastic Surgery,Adult,65+, 0-3 Months,231
31-12-2020,2000,Plastic Surgery,Adult,65+, 6-9 Months,52
31-12-2020,2000,Plastic Surgery,Adult,65+,15-18 Months,66
31-12-2020,2604,Vascular Surgery,Adult,16-64,15-18 Months,58
31-12-2020,2604,Vascular Surgery,Adult,65+, 9-12 Months,39
31-12-2020,5000,General Medicine,Adult,16-64,18 Months +,34
31-12-2020,5000,General Medicine,Adult,65+, 0-3 Months,101
31-12-2020,5000,General Medicine,Adult,65+, 3-6 Months,52
31-12-2020,5000,General Medicine,Adult,65+, 6-9 Months,36
31-12-2020,5000,General Medicine,Adult,65+,12-15 Months,11
31-12-2020,5000,General Medicine,Adult,65+,15-18 Months,7
31-12-2020,7800,Urology,Adult,0-15, 0-3 Months,5
31-12-2020,7800,Urology,Adult,16-64, 3-6 Months,34
31-12-2020,7800,Urology,Adult,16-64, 6-9 Months,27
31-12-2020,7800,Urology,Adult,16-64,12-15 Months,39
31-12-2020,100,Cardiology,Adult,16-64, 9-12 Months,67
31-12-2020,100,Cardiology,Adult,65+, 3-6 Months,30
31-12-2020,100,Cardiology,Adult,65+,12-15 Months,28
31-12-2020,100,Cardiology,Adult,65+,18 Months +,46
31-12-2020,300,Dermatology,Adult,16-64, 0-3 Months,40
31-12-2020,300,Dermatology,Adult,16-64, 6-9 Months,16
31-12-2020,300,Dermatology,Adult,16-64,15-18 Months,38
31-12-2020,300,Dermatology,Child,0-15,15-18 Months,7
31-12-2020,400,Endocrinology,Adult,16-64, 0-3 Months,31
31-12-2020,400,Endocrinology,Adult,16-64, 3-6 Months,10
31-12-2020,900,Geriatric Medicine,Adult,65+, 9-12 Months,2
31-12-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,284
31-12-2020,1503,Gynaecology,Adult,65+, 3-6 Months,19
31-12-2020,1503,Gynaecology,Adult,65+, 6-9 Months,6
31-12-2020,1503,Gynaecology,Child,0-15, 0-3 Months,15
31-12-2020,1800,Orthopaedics,Adult,16-64,18 Months +,1
31-12-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,5
31-12-2020,1900,Paediatrics,Adult,16-64, 9-12 Months,1
31-12-2020,1900,Paediatrics,Child,0-15, 9-12 Months,14
31-12-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,56
31-12-2020,2400,Respiratory Medicine,Adult,65+, 3-6 Months,16
31-12-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,10
